Timestamp,Emotion,Probabilities
2025-09-04 13:53:04.567151,Sad,"[0.18822865188121796, 0.02201751619577408, 0.14845488965511322, 0.20971046388149261, 0.2124885618686676, 0.06297425925731659, 0.15612563490867615]"
2025-09-04 13:53:04.611573,Sad,"[0.22900383174419403, 0.025482065975666046, 0.1511555016040802, 0.1243193969130516, 0.35031118988990784, 0.007705045398324728, 0.11202298104763031]"
2025-09-04 13:53:04.654001,Neutral,"[0.07987792044878006, 0.006706831511110067, 0.250332236289978, 0.010366694070398808, 0.13274066150188446, 0.24413174390792847, 0.27584394812583923]"
2025-09-04 13:53:04.695653,Neutral,"[0.12779295444488525, 0.011265156790614128, 0.22353345155715942, 0.016759315505623817, 0.2743571102619171, 0.053871870040893555, 0.2924202084541321]"
2025-09-04 13:53:04.736250,Neutral,"[0.10308240354061127, 0.008006847463548183, 0.21240778267383575, 0.010369260795414448, 0.1954307109117508, 0.10237272828817368, 0.3683302402496338]"
2025-09-04 13:53:04.778562,Neutral,"[0.13223916292190552, 0.014135797508060932, 0.10875633358955383, 0.2121688425540924, 0.18076419830322266, 0.0649559274315834, 0.2869797348976135]"
2025-09-04 13:53:04.908546,Happy,"[0.18528947234153748, 0.02168254926800728, 0.14896297454833984, 0.21507959067821503, 0.2142922729253769, 0.05908853933215141, 0.15560460090637207]"
2025-09-04 13:53:04.949404,Sad,"[0.2248917818069458, 0.025717224925756454, 0.15604282915592194, 0.13960836827754974, 0.3366461396217346, 0.00915705505758524, 0.10793659836053848]"
2025-09-04 13:53:04.993717,Neutral,"[0.12840305268764496, 0.011296442709863186, 0.17551866173744202, 0.02649296633899212, 0.2451011687517166, 0.06941673159599304, 0.34377095103263855]"
2025-09-04 13:53:05.035290,Neutral,"[0.14302298426628113, 0.0127850491553545, 0.16404443979263306, 0.03868849575519562, 0.2654542028903961, 0.04885426163673401, 0.3271506428718567]"
2025-09-04 13:53:05.077657,Neutral,"[0.14032290875911713, 0.01447978150099516, 0.10536321252584457, 0.1841246485710144, 0.19582442939281464, 0.053705256432294846, 0.30617979168891907]"
2025-09-04 13:53:05.208451,Happy,"[0.14352481067180634, 0.016295406967401505, 0.11918919533491135, 0.23728883266448975, 0.17971369624137878, 0.0788462907075882, 0.22514168918132782]"
2025-09-04 13:53:05.250126,Sad,"[0.21684424579143524, 0.023082241415977478, 0.1458941251039505, 0.12749259173870087, 0.31882432103157043, 0.014019656926393509, 0.15384283661842346]"
2025-09-04 13:53:05.291167,Sad,"[0.17030899226665497, 0.01734783500432968, 0.20036305487155914, 0.062077172100543976, 0.3221379220485687, 0.02618373930454254, 0.20158131420612335]"
2025-09-04 13:53:05.449024,Sad,"[0.21181075274944305, 0.023725038394331932, 0.15494920313358307, 0.15062430500984192, 0.30677294731140137, 0.01596830226480961, 0.13614943623542786]"
2025-09-04 13:53:05.494493,Happy,"[0.15777264535427094, 0.018089374527335167, 0.13285653293132782, 0.22496354579925537, 0.1984913945198059, 0.0681878998875618, 0.19963854551315308]"
2025-09-04 13:53:05.537796,Sad,"[0.1661514788866043, 0.01676163077354431, 0.20774826407432556, 0.060651279985904694, 0.3198980391025543, 0.02595285139977932, 0.20283648371696472]"
2025-09-04 13:53:05.583143,Sad,"[0.13566970825195312, 0.011715405620634556, 0.20423224568367004, 0.015246915630996227, 0.31654274463653564, 0.029826678335666656, 0.28676638007164]"
2025-09-04 13:53:05.725890,Sad,"[0.2291458547115326, 0.026335908100008965, 0.15519626438617706, 0.1267460435628891, 0.3639695942401886, 0.00566136697307229, 0.0929449275135994]"
2025-09-04 13:53:05.774035,Sad,"[0.16551721096038818, 0.018982727080583572, 0.15343520045280457, 0.20577354729175568, 0.2205866128206253, 0.05843877047300339, 0.17726591229438782]"
2025-09-04 13:53:05.825592,Sad,"[0.16647964715957642, 0.01683417148888111, 0.1998356431722641, 0.058631714433431625, 0.32582584023475647, 0.0254288911819458, 0.20696406066417694]"
2025-09-04 13:53:05.992505,Happy,"[0.15652398765087128, 0.01782015897333622, 0.1424856334924698, 0.21350304782390594, 0.20636478066444397, 0.06704660505056381, 0.19625583291053772]"
2025-09-04 13:53:06.041402,Sad,"[0.23022879660129547, 0.026319218799471855, 0.1544005125761032, 0.13035905361175537, 0.352464497089386, 0.006918005645275116, 0.09930988401174545]"
2025-09-04 13:53:06.086416,Sad,"[0.17610707879066467, 0.017123840749263763, 0.1372738629579544, 0.10833214968442917, 0.28916412591934204, 0.023992400616407394, 0.24800653755664825]"
2025-09-04 13:53:06.213662,Sad,"[0.22176890075206757, 0.025285564363002777, 0.16315056383609772, 0.1268029361963272, 0.34566840529441833, 0.008962985128164291, 0.108360655605793]"
2025-09-04 13:53:06.260658,Happy,"[0.15626977384090424, 0.017724359408020973, 0.13834664225578308, 0.2130102962255478, 0.19605213403701782, 0.07812578231096268, 0.2004709541797638]"
2025-09-04 13:53:06.300880,Neutral,"[0.09676647186279297, 0.009574748575687408, 0.21644440293312073, 0.04555739089846611, 0.14231805503368378, 0.237514466047287, 0.2518245279788971]"
2025-09-04 13:53:06.345384,Sad,"[0.1699679046869278, 0.016173476353287697, 0.13885517418384552, 0.09361601620912552, 0.3151746988296509, 0.016775356605648994, 0.2494373619556427]"
2025-09-04 13:53:06.477011,Happy,"[0.14116743206977844, 0.01617882214486599, 0.12293901294469833, 0.24717000126838684, 0.19761106371879578, 0.055340368300676346, 0.2195933312177658]"
2025-09-04 13:53:06.518180,Sad,"[0.2165319174528122, 0.025010349228978157, 0.1594928503036499, 0.15224899351596832, 0.32208240032196045, 0.011631696484982967, 0.11300180107355118]"
2025-09-04 13:53:06.558477,Sad,"[0.17024236917495728, 0.017154620960354805, 0.20117729902267456, 0.0532517172396183, 0.3440985679626465, 0.019734926521778107, 0.1943405270576477]"
2025-09-04 13:53:06.600404,Neutral,"[0.17108304798603058, 0.017885753884911537, 0.13459448516368866, 0.15956073999404907, 0.21876007318496704, 0.06330994516611099, 0.23480592668056488]"
2025-09-04 13:53:06.744376,Sad,"[0.2182369828224182, 0.023979702964425087, 0.1577077955007553, 0.12347638607025146, 0.3312816917896271, 0.012222492136061192, 0.1330949366092682]"
2025-09-04 13:53:06.787644,Happy,"[0.14981015026569366, 0.017132950946688652, 0.13231003284454346, 0.22819286584854126, 0.20361922681331635, 0.06042187660932541, 0.20851285755634308]"
2025-09-04 13:53:06.834562,Sad,"[0.1618848443031311, 0.01828882470726967, 0.1471250206232071, 0.2020367532968521, 0.2076265662908554, 0.0714220181107521, 0.19161604344844818]"
2025-09-04 13:53:06.995172,Sad,"[0.21841056644916534, 0.023929500952363014, 0.15100699663162231, 0.13246485590934753, 0.3287889063358307, 0.011553342454135418, 0.13384585082530975]"
2025-09-04 13:53:07.037241,Sad,"[0.163163959980011, 0.0181643795222044, 0.14942380785942078, 0.18644985556602478, 0.21503925323486328, 0.06804558634757996, 0.19971314072608948]"
2025-09-04 13:53:07.080324,Sad,"[0.16106319427490234, 0.01829446479678154, 0.14760921895503998, 0.20538398623466492, 0.20583993196487427, 0.07284274697303772, 0.18896646797657013]"
2025-09-04 13:53:07.122521,Neutral,"[0.11605106294155121, 0.011683739721775055, 0.1927281767129898, 0.07310957461595535, 0.1650402992963791, 0.1740054488182068, 0.2673816978931427]"
2025-09-04 13:53:07.165573,Surprise,"[0.09624940156936646, 0.009882782585918903, 0.2374328374862671, 0.07436312735080719, 0.09026475995779037, 0.3311920464038849, 0.16061502695083618]"
2025-09-04 13:53:07.317039,Sad,"[0.21859517693519592, 0.023582588881254196, 0.14785829186439514, 0.13087181746959686, 0.3200927972793579, 0.013488107360899448, 0.14551128447055817]"
2025-09-04 13:53:07.356224,Happy,"[0.14329876005649567, 0.016257394105196, 0.12467505782842636, 0.23145295679569244, 0.18083450198173523, 0.08163052797317505, 0.22185075283050537]"
2025-09-04 13:53:07.396712,Surprise,"[0.08042486011981964, 0.008192804642021656, 0.2090575248003006, 0.05568660423159599, 0.11805491149425507, 0.2871807813644409, 0.24140256643295288]"
2025-09-04 13:53:07.530350,Sad,"[0.22614403069019318, 0.02483934350311756, 0.15133431553840637, 0.11286000162363052, 0.36708131432533264, 0.006251317914575338, 0.11148975044488907]"
2025-09-04 13:53:07.573902,Happy,"[0.1602964699268341, 0.018123900517821312, 0.14181438088417053, 0.2049725204706192, 0.19282415509223938, 0.08773741871118546, 0.19423113763332367]"
2025-09-04 13:53:07.618951,Sad,"[0.16181021928787231, 0.014969974756240845, 0.17523062229156494, 0.04243079572916031, 0.31227558851242065, 0.027806267142295837, 0.2654765844345093]"
2025-09-04 13:53:07.665902,Neutral,"[0.11218679696321487, 0.012033975683152676, 0.2286529392004013, 0.055666737258434296, 0.1704297661781311, 0.18721850216388702, 0.23381124436855316]"
2025-09-04 13:53:07.711141,Sad,"[0.16708265244960785, 0.0168280191719532, 0.15331049263477325, 0.11058131605386734, 0.26943105459213257, 0.0377042293548584, 0.24506229162216187]"
2025-09-04 13:53:07.864526,Neutral,"[0.14092859625816345, 0.01577896811068058, 0.15445788204669952, 0.17536582052707672, 0.1755671203136444, 0.12476884573698044, 0.2131328284740448]"
2025-09-04 13:53:07.906255,Neutral,"[0.15387147665023804, 0.016749918460845947, 0.17248058319091797, 0.12649619579315186, 0.21886637806892395, 0.08978952467441559, 0.22174593806266785]"
2025-09-04 13:53:07.946605,Sad,"[0.22642801702022552, 0.02572207897901535, 0.1546265035867691, 0.13695858418941498, 0.33719176054000854, 0.009163673967123032, 0.10990933328866959]"
2025-09-04 13:53:07.987717,Happy,"[0.10600705444812775, 0.011962879449129105, 0.11569677293300629, 0.26904988288879395, 0.14042308926582336, 0.10213938355445862, 0.25472086668014526]"
2025-09-04 13:53:08.117641,Neutral,"[0.1331678032875061, 0.014843842945992947, 0.1618766188621521, 0.15825556218624115, 0.1708795726299286, 0.14096508920192719, 0.22001151740550995]"
2025-09-04 13:53:08.158946,Sad,"[0.2168864905834198, 0.024256529286503792, 0.15511037409305573, 0.13540080189704895, 0.33793947100639343, 0.00970473513007164, 0.1207016110420227]"
2025-09-04 13:53:08.213134,Neutral,"[0.15960395336151123, 0.017715297639369965, 0.13858835399150848, 0.19693315029144287, 0.19029653072357178, 0.09050150960683823, 0.20636123418807983]"
2025-09-04 13:53:08.261778,Happy,"[0.09464984387159348, 0.01075875386595726, 0.11813658475875854, 0.28222358226776123, 0.12485247105360031, 0.12132953852415085, 0.2480493038892746]"
2025-09-04 13:53:08.317456,Sad,"[0.16999004781246185, 0.016932569444179535, 0.14638738334178925, 0.11404324322938919, 0.29614052176475525, 0.02277337945997715, 0.23373286426067352]"
2025-09-04 13:53:08.457806,Happy,"[0.12715619802474976, 0.014641939662396908, 0.12832379341125488, 0.2776729464530945, 0.15371587872505188, 0.0928921028971672, 0.2055971473455429]"
2025-09-04 13:53:08.504110,Sad,"[0.230244979262352, 0.025406653061509132, 0.1492498368024826, 0.12321755290031433, 0.3474627435207367, 0.008122816681861877, 0.1162954792380333]"
2025-09-04 13:53:08.545589,Angry,"[0.22591470181941986, 0.024202728644013405, 0.2049081027507782, 0.19222404062747955, 0.22166259586811066, 0.03505923971533775, 0.09602860361337662]"
2025-09-04 13:53:08.587940,Neutral,"[0.1516164094209671, 0.01641811430454254, 0.1520519256591797, 0.15261970460414886, 0.19301852583885193, 0.10512901842594147, 0.2291463315486908]"
2025-09-04 13:53:08.628546,Sad,"[0.21692031621932983, 0.02760225534439087, 0.17096568644046783, 0.18770325183868408, 0.30788078904151917, 0.010703381150960922, 0.07822436839342117]"
2025-09-04 13:53:08.668347,Neutral,"[0.10763075947761536, 0.01159182284027338, 0.1849069446325302, 0.10888490080833435, 0.14706307649612427, 0.2022029310464859, 0.23771950602531433]"
2025-09-04 13:53:08.710489,Sad,"[0.17485091090202332, 0.017393993213772774, 0.14251428842544556, 0.1157141849398613, 0.31352290511131287, 0.016509832814335823, 0.21949391067028046]"
2025-09-04 13:53:08.842239,Sad,"[0.22470709681510925, 0.025253215804696083, 0.15948812663555145, 0.1213415116071701, 0.3489055037498474, 0.008606175892055035, 0.11169838905334473]"
2025-09-04 13:53:08.881933,Sad,"[0.1895730197429657, 0.022302808240056038, 0.15276288986206055, 0.20898982882499695, 0.22384773194789886, 0.05278819054365158, 0.14973555505275726]"
2025-09-04 13:53:08.922184,Sad,"[0.16526766121387482, 0.01769280433654785, 0.1508367359638214, 0.15242934226989746, 0.22633500397205353, 0.06471709907054901, 0.22272136807441711]"
2025-09-04 13:53:08.963435,Fear,"[0.14022932946681976, 0.013604902662336826, 0.2891022562980652, 0.04854905605316162, 0.2155047059059143, 0.09097891300916672, 0.20203089714050293]"
2025-09-04 13:53:09.006438,Sad,"[0.22819791734218597, 0.028188560158014297, 0.1648128479719162, 0.16082632541656494, 0.3324032723903656, 0.007625141181051731, 0.07794591784477234]"
2025-09-04 13:53:09.139766,Happy,"[0.15813179314136505, 0.01817847415804863, 0.136458158493042, 0.22698120772838593, 0.18768973648548126, 0.08001529425382614, 0.1925453245639801]"
2025-09-04 13:53:09.180326,Sad,"[0.21662656962871552, 0.023561881855130196, 0.1518455445766449, 0.1271146833896637, 0.3328678011894226, 0.011281998828053474, 0.1367015391588211]"
2025-09-04 13:53:09.221978,Neutral,"[0.15689529478549957, 0.016540324315428734, 0.16042377054691315, 0.11767244338989258, 0.2143097072839737, 0.09269222617149353, 0.24146610498428345]"
2025-09-04 13:53:09.262800,Sad,"[0.2337961047887802, 0.029546255245804787, 0.16492268443107605, 0.15313002467155457, 0.3502620756626129, 0.004984358325600624, 0.06335847079753876]"
2025-09-04 13:53:09.405545,Happy,"[0.1716236025094986, 0.019656578078866005, 0.14355051517486572, 0.20745883882045746, 0.19813352823257446, 0.08033720403909683, 0.17923970520496368]"
2025-09-04 13:53:09.454212,Sad,"[0.2198108285665512, 0.024050630629062653, 0.15081289410591125, 0.12710054218769073, 0.3401707410812378, 0.009643527679145336, 0.1284107267856598]"
2025-09-04 13:53:09.501272,Neutral,"[0.16417644917964935, 0.017093369737267494, 0.1501353681087494, 0.12883764505386353, 0.22344759106636047, 0.07292552292346954, 0.24338407814502716]"
2025-09-04 13:53:09.656813,Happy,"[0.163322314620018, 0.018767165020108223, 0.147485613822937, 0.21571971476078033, 0.20026512444019318, 0.07319889217615128, 0.18124115467071533]"
2025-09-04 13:53:09.700206,Neutral,"[0.16545292735099792, 0.01748760975897312, 0.1512080430984497, 0.14191029965877533, 0.2294088453054428, 0.06400246918201447, 0.23052978515625]"
2025-09-04 13:53:09.744612,Sad,"[0.228242889046669, 0.02484353631734848, 0.14762471616268158, 0.11421465128660202, 0.36229953169822693, 0.006605541333556175, 0.11616922914981842]"
2025-09-04 13:53:09.787533,Surprise,"[0.07551510632038116, 0.007779584266245365, 0.2086310237646103, 0.06192133203148842, 0.10560216754674911, 0.3161594569683075, 0.22439129650592804]"
2025-09-04 13:53:09.836937,Neutral,"[0.12310697883367538, 0.01051012147217989, 0.20116764307022095, 0.015223274938762188, 0.30038371682167053, 0.03497384861111641, 0.31463441252708435]"
2025-09-04 13:53:09.877315,Sad,"[0.16227690875530243, 0.016764119267463684, 0.1670687049627304, 0.11072394996881485, 0.2745833098888397, 0.03829992935061455, 0.23028309643268585]"
2025-09-04 13:53:10.007093,Sad,"[0.21871893107891083, 0.02410406805574894, 0.15231867134571075, 0.12914766371250153, 0.34116488695144653, 0.009416872635483742, 0.12512893974781036]"
2025-09-04 13:53:10.048652,Neutral,"[0.16415609419345856, 0.017412619665265083, 0.1482464224100113, 0.1445164978504181, 0.21623243391513824, 0.07697603106498718, 0.23245994746685028]"
2025-09-04 13:53:10.092585,Neutral,"[0.1628885120153427, 0.01798892393708229, 0.13926413655281067, 0.1887478083372116, 0.19551944732666016, 0.08755501359701157, 0.2080361396074295]"
2025-09-04 13:53:10.135355,Sad,"[0.15496475994586945, 0.015362376347184181, 0.250398725271225, 0.058706872165203094, 0.25365889072418213, 0.05744757875800133, 0.20946072041988373]"
2025-09-04 13:53:10.269541,Sad,"[0.2198074907064438, 0.025530487298965454, 0.1597917377948761, 0.14658507704734802, 0.33506181836128235, 0.00921042263507843, 0.10401295870542526]"
2025-09-04 13:53:10.312622,Neutral,"[0.1664862036705017, 0.01756402477622032, 0.14844898879528046, 0.1447588950395584, 0.2282128483057022, 0.06339053064584732, 0.2311384528875351]"
2025-09-04 13:53:10.355468,Sad,"[0.16639868915081024, 0.019026851281523705, 0.14885711669921875, 0.20642507076263428, 0.2095566689968109, 0.06860571354627609, 0.18112985789775848]"
2025-09-04 13:53:10.398043,Neutral,"[0.12474813312292099, 0.010552564635872841, 0.20577014982700348, 0.01262818556278944, 0.3032945394515991, 0.03454703092575073, 0.30845940113067627]"
2025-09-04 13:53:10.445482,Neutral,"[0.12697936594486237, 0.012163866311311722, 0.18172480165958405, 0.04401024803519249, 0.20753242075443268, 0.12180497497320175, 0.30578431487083435]"
2025-09-04 13:53:10.489660,Sad,"[0.17243008315563202, 0.016665823757648468, 0.15119719505310059, 0.08482412248849869, 0.32009950280189514, 0.01819336973130703, 0.2365899235010147]"
2025-09-04 13:53:10.620313,Happy,"[0.15549658238887787, 0.01769067719578743, 0.13421139121055603, 0.21880118548870087, 0.19421374797821045, 0.07627252489328384, 0.2033138871192932]"
2025-09-04 13:53:10.662665,Sad,"[0.22380289435386658, 0.024804603308439255, 0.1514628529548645, 0.13326266407966614, 0.3312441408634186, 0.010706226341426373, 0.12471664696931839]"
2025-09-04 13:53:10.705404,Neutral,"[0.16683882474899292, 0.017659949138760567, 0.14779691398143768, 0.14881210029125214, 0.2281724512577057, 0.06225927546620369, 0.22846047580242157]"
2025-09-04 13:53:10.747283,Neutral,"[0.13992339372634888, 0.014872136525809765, 0.12499416619539261, 0.19685469567775726, 0.18201294541358948, 0.07911191135644913, 0.26223069429397583]"
2025-09-04 13:53:10.884584,Happy,"[0.1617630124092102, 0.018753739073872566, 0.13609766960144043, 0.24286358058452606, 0.20365935564041138, 0.0565333217382431, 0.180329367518425]"
2025-09-04 13:53:10.927917,Sad,"[0.22333770990371704, 0.025598274543881416, 0.1560565084218979, 0.14984939992427826, 0.3167794346809387, 0.012589618563652039, 0.11578911542892456]"
2025-09-04 13:53:11.072219,Sad,"[0.1611294150352478, 0.01831582747399807, 0.14852949976921082, 0.20537492632865906, 0.2079862356185913, 0.07062041014432907, 0.18804369866847992]"
2025-09-04 13:53:11.116196,Sad,"[0.2295657843351364, 0.025713643059134483, 0.1525583416223526, 0.12588092684745789, 0.34841540455818176, 0.007895611226558685, 0.10997036099433899]"
2025-09-04 13:53:11.242651,Happy,"[0.16102881729602814, 0.018102819100022316, 0.14079372584819794, 0.20170190930366516, 0.19316594302654266, 0.08774887025356293, 0.19745786488056183]"
2025-09-04 13:53:11.282352,Sad,"[0.21805396676063538, 0.024153579026460648, 0.15329311788082123, 0.13144230842590332, 0.33972710371017456, 0.009568643756210804, 0.12376125901937485]"
2025-09-04 13:53:11.324588,Neutral,"[0.11721790581941605, 0.011588528752326965, 0.21665818989276886, 0.04416298493742943, 0.16848835349082947, 0.19538450241088867, 0.2464996576309204]"
2025-09-04 13:53:11.475879,Sad,"[0.22245517373085022, 0.023989498615264893, 0.14707496762275696, 0.12766849994659424, 0.3252961337566376, 0.012305381707847118, 0.1412103772163391]"
2025-09-04 13:53:11.521450,Sad,"[0.1709943413734436, 0.01918303221464157, 0.14935356378555298, 0.1808691918849945, 0.206903874874115, 0.079842209815979, 0.19285382330417633]"
2025-09-04 13:53:11.562989,Sad,"[0.18690231442451477, 0.018611548468470573, 0.16002139449119568, 0.0805322602391243, 0.328496515750885, 0.017598265781998634, 0.20783773064613342]"
2025-09-04 13:53:11.721464,Neutral,"[0.16363117098808289, 0.018143879249691963, 0.1412069946527481, 0.1928168088197708, 0.20180487632751465, 0.07865756005048752, 0.20373868942260742]"
2025-09-04 13:53:11.771324,Sad,"[0.2280852049589157, 0.025874540209770203, 0.15400643646717072, 0.13310760259628296, 0.3436395227909088, 0.008225117810070515, 0.10706149786710739]"
2025-09-04 13:53:11.816320,Happy,"[0.13801096379756927, 0.015627410262823105, 0.12899839878082275, 0.23220553994178772, 0.17028126120567322, 0.09562595188617706, 0.21925053000450134]"
2025-09-04 13:53:11.857851,Sad,"[0.19248707592487335, 0.020155226811766624, 0.17209020256996155, 0.14514955878257751, 0.2944187819957733, 0.021788112819194794, 0.15391111373901367]"
2025-09-04 13:53:12.018681,Sad,"[0.22263190150260925, 0.024185137823224068, 0.1520024985074997, 0.11717173457145691, 0.34693703055381775, 0.009126250632107258, 0.12794548273086548]"
2025-09-04 13:53:12.059062,Sad,"[0.16653259098529816, 0.01914389804005623, 0.15697075426578522, 0.1907387524843216, 0.19648654758930206, 0.08947190642356873, 0.18065546452999115]"
2025-09-04 13:53:12.102916,Neutral,"[0.0884060263633728, 0.008270657621324062, 0.23739774525165558, 0.021383831277489662, 0.14590534567832947, 0.23801134526729584, 0.26062506437301636]"
2025-09-04 13:53:12.146526,Neutral,"[0.11418131738901138, 0.012633462436497211, 0.10913686454296112, 0.25182974338531494, 0.15533173084259033, 0.08144725114107132, 0.27543962001800537]"
2025-09-04 13:53:12.187956,Neutral,"[0.11846944689750671, 0.011789967305958271, 0.20302385091781616, 0.055471740663051605, 0.17186234891414642, 0.17776255309581757, 0.2616201341152191]"
2025-09-04 13:53:12.373532,Sad,"[0.1917276829481125, 0.0226773489266634, 0.1553109884262085, 0.2083396315574646, 0.23136907815933228, 0.04666440933942795, 0.14391085505485535]"
2025-09-04 13:53:12.430295,Sad,"[0.21398532390594482, 0.023898588493466377, 0.1557634174823761, 0.13566015660762787, 0.33860230445861816, 0.009727196767926216, 0.12236305326223373]"
2025-09-04 13:53:12.485858,Neutral,"[0.12561367452144623, 0.012949012219905853, 0.1925918310880661, 0.05615916848182678, 0.193695530295372, 0.15652909874916077, 0.26246169209480286]"
2025-09-04 13:53:12.539131,Sad,"[0.19903811812400818, 0.020722001791000366, 0.16596363484859467, 0.14441779255867004, 0.32200077176094055, 0.015547906048595905, 0.13230986893177032]"
2025-09-04 13:53:12.593876,Surprise,"[0.09263265877962112, 0.008260645903646946, 0.243122398853302, 0.07132376730442047, 0.0734725221991539, 0.3805621564388275, 0.1306258887052536]"
2025-09-04 13:53:12.635985,Neutral,"[0.12098867446184158, 0.012708497233688831, 0.18946540355682373, 0.11432751268148422, 0.14993028342723846, 0.19111661612987518, 0.22146296501159668]"
2025-09-04 13:53:12.682690,Sad,"[0.177442729473114, 0.017227886244654655, 0.1386694759130478, 0.10214880853891373, 0.32886025309562683, 0.013163005001842976, 0.22248786687850952]"
2025-09-04 13:53:12.831710,Sad,"[0.1982026845216751, 0.023806285113096237, 0.15306356549263, 0.22513103485107422, 0.23171298205852509, 0.03913487121462822, 0.12894858419895172]"
2025-09-04 13:53:12.873154,Sad,"[0.2144942283630371, 0.023561956360936165, 0.1496664136648178, 0.14788256585597992, 0.29421138763427734, 0.019781148061156273, 0.15040223300457]"
2025-09-04 13:53:12.914291,Sad,"[0.1757950335741043, 0.016434192657470703, 0.13140012323856354, 0.0879586935043335, 0.34278604388237, 0.010305577889084816, 0.23532035946846008]"
2025-09-04 13:53:13.044282,Happy,"[0.19871538877487183, 0.023984696716070175, 0.15214903652668, 0.23281359672546387, 0.2317761480808258, 0.036245450377464294, 0.12431570887565613]"
2025-09-04 13:53:13.084185,Sad,"[0.23248039186000824, 0.026309307664632797, 0.1523009091615677, 0.1276942491531372, 0.35085418820381165, 0.007209900300949812, 0.10315102338790894]"
2025-09-04 13:53:13.124038,Fear,"[0.10070409625768661, 0.009407010860741138, 0.2823209762573242, 0.02046704851090908, 0.159261554479599, 0.20207607746124268, 0.22576315701007843]"
2025-09-04 13:53:13.281836,Sad,"[0.22424082458019257, 0.02620977908372879, 0.15908686816692352, 0.15038540959358215, 0.32737693190574646, 0.01008028443902731, 0.10261990875005722]"
2025-09-04 13:53:13.322794,Sad,"[0.19848161935806274, 0.023702995851635933, 0.15679669380187988, 0.2079116404056549, 0.23763513565063477, 0.04127231240272522, 0.1341996192932129]"
2025-09-04 13:53:13.364189,Neutral,"[0.11515869200229645, 0.011261215433478355, 0.21077761054039001, 0.04272579774260521, 0.1715995967388153, 0.18287613987922668, 0.2656010091304779]"
2025-09-04 13:53:13.404762,Neutral,"[0.10361142456531525, 0.011379985138773918, 0.10886077582836151, 0.2577185332775116, 0.14323653280735016, 0.08866500109434128, 0.2865276336669922]"
2025-09-04 13:53:13.544147,Happy,"[0.18167679011821747, 0.021983735263347626, 0.131974458694458, 0.312661737203598, 0.19206345081329346, 0.03900161385536194, 0.12063825130462646]"
2025-09-04 13:53:13.585270,Sad,"[0.2278769463300705, 0.025508396327495575, 0.15208402276039124, 0.12434303760528564, 0.35567528009414673, 0.0069744703359901905, 0.10753783583641052]"
2025-09-04 13:53:13.627329,Sad,"[0.20447631180286407, 0.02277243137359619, 0.1576937586069107, 0.14542929828166962, 0.317584753036499, 0.014103977009654045, 0.1379394829273224]"
2025-09-04 13:53:13.671133,Sad,"[0.19298942387104034, 0.02177189104259014, 0.1749497801065445, 0.13673283159732819, 0.3129648268222809, 0.018247738480567932, 0.14234353601932526]"
2025-09-04 13:53:13.802069,Happy,"[0.19329994916915894, 0.023435264825820923, 0.14351622760295868, 0.26831015944480896, 0.21541763842105865, 0.03586801886558533, 0.12015275657176971]"
2025-09-04 13:53:13.842187,Sad,"[0.22393231093883514, 0.025343379005789757, 0.15478402376174927, 0.13743342459201813, 0.3356948792934418, 0.00956000667065382, 0.11325201392173767]"
2025-09-04 13:53:13.883759,Sad,"[0.13947908580303192, 0.015075033530592918, 0.22518910467624664, 0.07601379603147507, 0.2820051610469818, 0.06450214982032776, 0.19773569703102112]"
2025-09-04 13:53:13.926217,Sad,"[0.17580658197402954, 0.017597872763872147, 0.1906222403049469, 0.058525215834379196, 0.32551783323287964, 0.02451792173087597, 0.20741236209869385]"
2025-09-04 13:53:13.967398,Sad,"[0.16126322746276855, 0.015501745976507664, 0.1912478506565094, 0.04578010365366936, 0.31831642985343933, 0.02809744141995907, 0.23979324102401733]"
2025-09-04 13:53:14.008581,Happy,"[0.11010231822729111, 0.01243073120713234, 0.11939078569412231, 0.26287001371383667, 0.14366863667964935, 0.10430673509836197, 0.24723078310489655]"
2025-09-04 13:53:14.049245,Sad,"[0.17223037779331207, 0.017713330686092377, 0.19385485351085663, 0.07295168936252594, 0.30972203612327576, 0.029498782008886337, 0.2040288746356964]"
2025-09-04 13:53:14.175692,Happy,"[0.20186126232147217, 0.024795975536108017, 0.15041321516036987, 0.2517207860946655, 0.23563238978385925, 0.027131984010338783, 0.10844442248344421]"
2025-09-04 13:53:14.216857,Sad,"[0.22158506512641907, 0.024765903130173683, 0.1531786471605301, 0.13888177275657654, 0.325592041015625, 0.01161465048789978, 0.1243819147348404]"
2025-09-04 13:53:14.257461,Sad,"[0.16794946789741516, 0.016699856147170067, 0.1508861929178238, 0.10626517236232758, 0.28338009119033813, 0.029944054782390594, 0.24487517774105072]"
2025-09-04 13:53:14.386393,Happy,"[0.1799035221338272, 0.021835604682564735, 0.13718944787979126, 0.30648481845855713, 0.2051512598991394, 0.031882934272289276, 0.11755240708589554]"
2025-09-04 13:53:14.426672,Sad,"[0.22743164002895355, 0.02452263981103897, 0.14600840210914612, 0.12372619658708572, 0.33172479271888733, 0.010946881026029587, 0.1356394737958908]"
2025-09-04 13:53:14.468922,Sad,"[0.1743207424879074, 0.016717424616217613, 0.13328051567077637, 0.10603396594524384, 0.28958937525749207, 0.02292662113904953, 0.2571313679218292]"
2025-09-04 13:53:14.613363,Happy,"[0.19589652121067047, 0.02383904717862606, 0.14928443729877472, 0.25384026765823364, 0.22975298762321472, 0.030863823369145393, 0.11652292311191559]"
